ID,TYPE,ORGAN_NAME,ORGAN_CODE,TELPHONE_NUMBER,DZ,REGION_CODE,REGION,HEALTH_EXAMINATION,GSYLJG,SBDDJG,MYBJ,EMERGENCY,HIV,JHBDD
100382,医院,深圳健桥妇科医院,PDY510351,12345678,南山区南新路第一工业区A01栋A02栋,440305,南山区,没有,不是,不是,不是,不是,不是,不是
100383,医院,深圳市盐田区人民医院梅沙分院,G34793180,0755-25259893,深圳市盐田区大梅沙望翠路,440308,盐田区,没有,不是,不是,不是,不是,不是,不是
100384,社康中心,深圳市罗湖区妇幼保健院,G34779637,0755-25519895,深圳市罗湖区太白路2013号,440303,罗湖区,没有,不是,不是,不是,不是,不是,不是
100385,医院,深圳雪象医院,PDY710388,61260701,龙岗区布吉镇雪象村委旁,440307,龙岗区,没有,不是,不是,不是,不是,不是,不是
100386,医院,深圳大学医院,PDY510108,0755-26537163,深圳市南山区深圳大学,440305,南山区,没有,不是,不是,不是,不是,不是,不是
100387,医院,深圳市宝安区人民医院,455834757,0755-27788311,深圳市宝安区宝城16区龙井路118号龙井二路,440306,宝安区,没有,不是,不是,不是,不是,不是,不是
100388,医院,深圳市福田区中医院,455850212,0755-83548566,深圳市福田区景田北6001号,440304,福田区,没有,不是,不是,不是,不是,不是,不是
100389,医院,深圳市宝安区石岩人民医院,45576965X,0755-27760217,深圳市宝安区石岩镇吉祥路11号,440306,宝安区,没有,不是,不是,不是,不是,不是,不是
100390,医院,深圳市龙岗中心医院,455835477,0755-84806933,深圳市龙岗区龙岗段1228号,440307,龙岗区,没有,不是,不是,不是,不是,不是,不是
100391,医院,深圳民生妇科医院,PDY611718,15989448384,宝安区龙华街道龙观路大浪路口万家园B栋,440309,龙华区,没有,不是,不是,不是,不是,不是,不是
100392,医院,深圳市宝安区松岗人民医院,455769668,0755-27717273,深圳市宝安区松岗镇沙江路2号,440306,宝安区,没有,不是,不是,不是,不是,不是,不是
100393,医院,深圳市人民医院龙华分院,PDY610213,0755-27745118,龙华新区龙华镇龙观东路101号,440309,龙华区,没有,不是,不是,是,不是,不是,不是
100394,医院,深圳美中宜和妇儿科医院,PDY511426,36886789,深圳市南山区南新路2059号,440305,南山区,没有,不是,不是,不是,不是,不是,不是
100395,防治中心,深圳市宝安区慢性病防治院,455769692,0755-27803209,深圳市宝安区西乡街道宝城前进三路平峦山山腰,440306,宝安区,没有,不是,不是,不是,不是,不是,是
100396,医院,深圳市南山区蛇口人民医院,455850255,0755-26866176,深圳市南山区蛇口工业七路36号,440305,南山区,没有,不是,是,是,不是,不是,不是
100397,医院,深圳罗岗医院,G34781518,84706655,深圳市龙岗区布吉街道罗岗工业区,440307,龙岗区,没有,不是,不是,是,不是,不是,不是
100398,医院,深圳平乐骨伤科医院罗湖院区,455766635,0755-82247153,深圳市罗湖区金塘街40号,440303,罗湖区,没有,不是,不是,不是,不是,不是,不是
100399,医院,深圳富华医疗美容医院,708531333,0755-25681342,深圳市罗湖区黄贝路1004号,440303,罗湖区,没有,不是,不是,不是,不是,不是,不是
100400,医院,深圳伟光医院,G34782721,0755-28012003,深圳宝安区观澜镇福民村松元围,440309,龙华区,没有,不是,不是,不是,不是,不是,不是
100401,医院,深圳宝田医院,PDY610176,27121964,宝安区公明镇薯田埔村福庄路32号,440310,坪山区,没有,不是,不是,不是,不是,不是,不是
100402,医院,深圳复亚医院,PDY610168,33920084,宝安区松岗镇松明大道红星港联鱼塘双强工业区内,440306,宝安区,没有,不是,不是,不是,不是,不是,不是
100403,医院,深圳市南山区蛇口联合医院,455834669,-,-,440305,南山区,没有,不是,不是,不是,不是,不是,不是
100404,医院,深圳口岸医院,X19266474,0755-83774169,深圳市皇岗口岸生活区,440304,福田区,没有,不是,不是,不是,不是,不是,不是
100405,医院,深圳市第二人民医院,455755610,0755-83366388,深圳市笋岗西路3002号,440304,福田区,没有,不是,不是,不是,不是,不是,不是
100406,医院,深圳市宝安区福永人民医院,455834765,0755-27396163,深圳市宝安区福永镇德丰路81号,440306,宝安区,没有,不是,不是,不是,不是,不是,不是
100407,医院,深圳市龙华新区中心医院,455769713,0755-28024426,深圳市宝安区观澜大道西,440309,龙华区,没有,不是,不是,是,不是,不是,不是
100408,医院,深圳市人民医院,455755442,0755-25533018,深圳市东门北路3号大院,440303,罗湖区,没有,不是,不是,是,不是,不是,不是
100409,医院,香港大学深圳医院,PDY410692,86913333---8171,福田区侨城东路与白石路交汇处滨海医院工地,440304,福田区,没有,不是,不是,不是,不是,不是,不是
100410,医院,深圳美莱医疗美容医院,PDY410617,12345678,深圳市福田区深南中路2044号,440304,福田区,没有,不是,是,不是,不是,不是,不是
100411,医院,深圳市宝安区中心医院,455849182,0755-27956611,深圳市宝安区西乡镇乐园街60号,440306,宝安区,没有,不是,不是,不是,不是,不是,不是
100412,医院,深圳市龙岗区第四人民医院,G34813575,0755-28700099,深圳市龙岗区南湾街道南岭社区,440307,龙岗区,没有,不是,是,不是,不是,不是,不是
100413,医院,深圳市盐田区盐港医院,455848999,0755-25202270,深圳市盐田区东海大道,440308,盐田区,没有,不是,不是,不是,不是,不是,不是
100414,医院,北京大学深圳医院,455755741,0755-83923333,深圳市莲花路1120号,440304,福田区,没有,不是,是,不是,不是,不是,不是
100415,医院,深圳平乐骨伤科医院坪山院区,PDY711946,28328011,坪山新区深汕公路（坑梓段）252号,440310,坪山区,没有,不是,不是,不是,不是,是,不是
100416,医院,深圳昆仑泌尿外科医院,PDY612024,23709955,宝安区宝安大道4003号,440306,宝安区,没有,不是,不是,不是,不是,不是,不是
100417,医院,深圳博爱医院,455746298,0755-25890396,深圳市红岭中路2056号,440303,罗湖区,没有,不是,不是,不是,不是,不是,不是
100418,社康中心,深圳市妇幼保健院,455755661,0755-82226227,深圳市福田区红荔路2004号,440304,福田区,没有,不是,不是,不是,不是,不是,不是
100419,医院,深圳市宝安区计划生育专科医院,PDY610133,27780418,深圳市宝安区新城九区创业一路,440306,宝安区,没有,不是,不是,不是,不是,不是,不是
100420,医院,深圳山厦医院,745199069,84659766,深圳市龙岗区平湖镇山厦村平龙西路14号,440307,龙岗区,没有,不是,不是,不是,不是,不是,不是
100421,医院,深圳慈海医院,PDY71168X,12345678,深圳市龙岗区龙岗街道鹏达路69号,440307,龙岗区,没有,不是,不是,不是,不是,不是,不是
100422,医院,深圳市公安局戒毒专科医院,PDY310683,755,深圳市罗湖区,440303,罗湖区,没有,不是,是,不是,不是,不是,不是
100423,医院,深圳龙珠医院,74124941X,86258888,深圳市南山区科技园北区科华路7号,440305,南山区,没有,不是,是,不是,不是,不是,不是
100424,医院,深圳龙翔医院,727169448,0755-28600560,深圳市龙岗区横岗镇心愉街一号,440307,龙岗区,没有,不是,不是,是,不是,不是,不是
100425,医院,深圳龙城医院,PDY710134,0755-28988003,深圳市龙岗区爱联村,440307,龙岗区,没有,不是,不是,不是,不是,不是,不是
100426,医院,深圳市宝安区中医院,455768235,0755-27802422,深圳市宝安区30区裕安二路25号,440306,宝安区,没有,不是,不是,不是,不是,不是,不是
100427,医院,深圳市南山区人民医院,455848964,0755-26553111-25517,深圳市南山区桃园路,440305,南山区,没有,不是,不是,不是,不是,不是,不是
100428,医院,深圳市龙岗区第二人民医院,455835506,0755-28871625,深圳市龙岗区布吉镇吉华路175号,440307,龙岗区,没有,不是,不是,不是,不是,不是,不是
100429,医院,深圳市坪山新区人民医院,455835266,0755-84601781,深圳市龙岗区坪山镇人民街19号,440310,坪山区,没有,不是,不是,不是,不是,不是,不是
100430,防治中心,深圳市慢性病防治中心,455755557,0755-25503999,深圳市布心路2021号,440303,罗湖区,没有,不是,是,不是,不是,不是,是
100431,医院,深圳市孙逸仙心血管医院,455755514,0755-25509566,深圳市东门北路1021号,440303,罗湖区,没有,不是,不是,不是,不是,不是,不是
100432,医院,深圳市福田区第二人民医院,455744313,0755-83110237,深圳市福田区中康路27号,440304,福田区,没有,不是,不是,不是,不是,不是,不是
100433,医院,深圳远大肛肠医院,PDY310915,25197310,罗湖区沿河南路深圳市出入境边防检查总站第一大院,440303,罗湖区,没有,不是,是,不是,不是,不是,不是
100434,医院,深圳希思医疗美容医院,PDY311125,13590293162,未知,440303,罗湖区,没有,不是,不是,不是,不是,不是,不是
100435,医院,中国医学科学院肿瘤医院深圳医院,PDY712164,66618168,深圳市龙岗区宝荷路113号,440307,龙岗区,没有,不是,不是,不是,不是,不是,不是
100436,医院,深圳市公安局监管医院,PDY410297,84462720,福田区上梅林公安街4号,440304,福田区,没有,不是,是,不是,不是,不是,不是
100437,社康中心,深圳市大鹏新区妇幼保健院,455835485,0755-84305909,深圳市大鹏西新区大鹏街道鹏新东路149号,440319,大鹏新区,有,是,是,是,是,是,不是
100438,医院,深圳福华中西医结合医院,PDY410270,13728660194,南园街道办事处,440304,福田区,没有,不是,是,不是,不是,不是,不是
100439,医院,深圳凤凰医院,618908168,0755-25416677,深圳市罗湖区深南东路1062号,440303,罗湖区,没有,不是,不是,不是,不是,不是,不是
100440,医院,深圳市龙岗区耳鼻咽喉医院,PDY711671,0755-84802448,龙城街道爱联社区台湾工业区,440307,龙岗区,没有,不是,不是,不是,不是,不是,不是
100441,防治中心,深圳市罗湖区慢性病防治院,455798717,0755-25843855,深圳市罗湖区清水河街道金湖路11号,440303,罗湖区,没有,不是,不是,不是,不是,不是,是
100442,医院,中国人民武装警察边防部队总医院,455768366,82699999,罗湖区红岗路8号,440303,罗湖区,没有,不是,不是,不是,不是,不是,不是
100443,医院,深圳景田医院,PDY410182,0755-83921555,深圳市福田区商报西路10号,440304,福田区,没有,不是,不是,不是,不是,不是,不是
100444,医院,深圳沙河医院,X19242253,0755-26608218,深圳市南山区沙河白石洲,440305,南山区,没有,不是,不是,不是,不是,不是,不是
100445,医院,深圳健安医院,PDY61023X,28196620,宝安区龙华街道办民治村,440309,龙华区,没有,不是,不是,不是,不是,不是,不是
100446,医院,深圳恒生医院,PDY610192,27791111,深圳市宝安区西乡碧海湾中心,440306,宝安区,没有,不是,不是,不是,不是,不是,不是
100447,社康中心,深圳市南山区妇幼保健院,455850335,0755-26667715,深圳市南山区湾厦路1号,440305,南山区,没有,不是,不是,不是,不是,不是,不是
100448,防治中心,深圳市职业病防治院,455756357,0755-25561478,深圳市罗湖区桂园北路70号,440303,罗湖区,没有,不是,不是,不是,不是,不是,不是
100449,医院,深圳市罗湖区人民医院,45576818X,0755-82230056,深圳市罗湖区友谊路,440303,罗湖区,没有,不是,不是,是,不是,不是,不是
100450,防治中心,深圳市龙华新区慢性病防治中心,81860597,28027317,深圳市龙华新区观澜大道西118号6楼,440309,龙华区,没有,不是,不是,不是,不是,不是,不是
100451,医院,深圳市南山区西丽人民医院,455767734,0755-26528895,深圳市南山区西丽镇留仙大道,440305,南山区,没有,不是,不是,不是,不是,不是,不是
100452,医院,深圳建国泌尿外科医院,PDY510597,0755-26439848,深圳市南山区南山大道1112-1号综合楼,440305,南山区,没有,不是,不是,不是,不是,不是,不是
100453,医院,深圳天伦医院,PDY610264,27278120,宝安区沙井街道办新二村南美路第一栋,440306,宝安区,没有,不是,不是,不是,不是,不是,不是
100454,医院,深圳宝生妇儿科医院,PDY611603,12345678,深圳市宝安区新安街道新安四路217-2号（10栋、12栋）,440306,宝安区,没有,不是,不是,不是,不是,不是,不是
100455,医院,深圳同仁妇产医院,PDY610272,27909999,宝安区宝安大道3090,440306,宝安区,没有,不是,不是,不是,不是,不是,不是
100456,医院,深圳鹏爱医疗美容医院,PDY510298,26650533,深圳市南山区南山大道1122号,440305,南山区,没有,不是,不是,不是,不是,不是,不是
100457,防治中心,深圳市福田区慢性病防治院,455744575,0755-83405316,深圳市福田区新沙路9号,440304,福田区,没有,不是,是,不是,不是,不是,是
100458,社康中心,深圳市宝安区西乡人民医院银田社区健康服务中心,PDY65112X,27908789,西乡街道银田工业区36号,440306,宝安区,没有,不是,不是,不是,不是,不是,不是
