doctor_id,working_hospital,relationship
2494,深圳市人民医院,working
2495,深圳市人民医院,working
2496,深圳市人民医院,working
2497,深圳市人民医院,working
2498,深圳市人民医院,working
2499,深圳市人民医院,working
2500,深圳市人民医院,working
2501,深圳市人民医院,working
2502,深圳市人民医院,working
2503,深圳市人民医院,working
2504,深圳市人民医院,working
2505,深圳市人民医院,working
2506,深圳市人民医院,working
2507,深圳市人民医院,working
2508,深圳市人民医院,working
2509,深圳市人民医院,working
2510,深圳市人民医院,working
2511,深圳市人民医院,working
2512,深圳市人民医院,working
2513,深圳市人民医院,working
2514,深圳市人民医院,working
2515,深圳市人民医院,working
2516,深圳市人民医院,working
2517,深圳市人民医院,working
2518,深圳市人民医院,working
2519,深圳市人民医院,working
2520,深圳市人民医院,working
2521,深圳市人民医院,working
2522,深圳市人民医院,working
2523,深圳市人民医院,working
2524,深圳市人民医院,working
2525,深圳市人民医院,working
2526,深圳市人民医院,working
2527,深圳市人民医院,working
2528,深圳市人民医院,working
2529,深圳市人民医院,working
2530,深圳市人民医院,working
2531,深圳市人民医院,working
2532,深圳市人民医院,working
2533,深圳市人民医院,working
2534,深圳市人民医院,working
2535,深圳市人民医院,working
2536,深圳市人民医院,working
2537,深圳市人民医院,working
2538,深圳市人民医院,working
2539,深圳市人民医院,working
2540,深圳市人民医院,working
2541,深圳市人民医院,working
2542,深圳市人民医院,working
2543,深圳市人民医院,working
2544,深圳市人民医院,working
2545,深圳市人民医院,working
2546,深圳市人民医院,working
2547,深圳市人民医院,working
2548,深圳市人民医院,working
2549,深圳市人民医院,working
2550,深圳市人民医院,working
2551,深圳市人民医院,working
2552,深圳市人民医院,working
2553,深圳市人民医院,working
2554,深圳市人民医院,working
2555,深圳市人民医院,working
2556,深圳市人民医院,working
2557,深圳市人民医院,working
2558,深圳市人民医院,working
2559,深圳市人民医院,working
2560,深圳市人民医院,working
2561,深圳市人民医院,working
2562,深圳市人民医院,working
2563,深圳市人民医院,working
2564,深圳市人民医院,working
2565,深圳市人民医院,working
2566,深圳市人民医院,working
2567,深圳市人民医院,working
2568,深圳市人民医院,working
2569,深圳市人民医院,working
2570,深圳市人民医院,working
2571,深圳市人民医院,working
2572,深圳市人民医院,working
2573,深圳市人民医院,working
2574,深圳市人民医院,working
2575,深圳市人民医院,working
2576,深圳市人民医院,working
2577,深圳市人民医院,working
2578,深圳市人民医院,working
2579,深圳市人民医院,working
2580,深圳市人民医院,working
2581,深圳市人民医院,working
2582,深圳市人民医院,working
2583,深圳市人民医院,working
2584,深圳市人民医院,working
2585,深圳市人民医院,working
2586,深圳市人民医院,working
2587,深圳市人民医院,working
2588,深圳市人民医院,working
2589,深圳市人民医院,working
2590,深圳兴宏泰门诊部,working
2591,深圳兴宏泰门诊部,working
2592,深圳兴宏泰门诊部,working
2593,深圳市洪湖小学医务室（内部医务室）,working
2594,深圳出入境边防检查总站门诊部（内部医务室）,working
2595,深圳出入境边防检查总站门诊部（内部医务室）,working
2596,深圳出入境边防检查总站门诊部（内部医务室）,working
2597,深圳出入境边防检查总站门诊部（内部医务室）,working
2598,深圳出入境边防检查总站门诊部（内部医务室）,working
2599,深圳出入境边防检查总站门诊部（内部医务室）,working
2600,深圳市罗湖区翠华社区健康服务中心,working
2601,深圳市罗湖区翠华社区健康服务中心,working
2602,深圳市罗湖医院集团田贝社区健康服务中心（深圳市罗湖区人民医院田贝社区健康服务中心）,working
2603,深圳市罗湖医院集团田贝社区健康服务中心（深圳市罗湖区人民医院田贝社区健康服务中心）,working
2604,深圳市慢性病防治中心门诊部,working
2605,深圳市慢性病防治中心门诊部,working
2606,深圳市慢性病防治中心门诊部,working
2607,深圳市慢性病防治中心门诊部,working
2608,深圳市慢性病防治中心门诊部,working
2609,深圳市慢性病防治中心门诊部,working
2610,深圳市慢性病防治中心门诊部,working
2611,深圳市慢性病防治中心门诊部,working
2612,深圳市慢性病防治中心门诊部,working
2613,深圳市慢性病防治中心门诊部,working
2614,深圳市慢性病防治中心门诊部,working
2615,深圳市慢性病防治中心门诊部,working
2616,深圳博爱医院,working
2617,深圳博爱医院,working
2618,深圳博爱医院,working
2619,深圳博爱医院,working
2620,深圳博爱医院,working
2621,深圳博爱医院,working
2622,深圳博爱医院,working
2623,深圳博爱医院,working
2624,深圳市罗湖医院集团莲花社区健康服务中心（深圳市罗湖区人民医院莲花社区健康服务中心）,working
2625,深圳市罗湖医院集团莲花社区健康服务中心（深圳市罗湖区人民医院莲花社区健康服务中心）,working
2626,深圳市罗湖医院集团莲花社区健康服务中心（深圳市罗湖区人民医院莲花社区健康服务中心）,working
2627,深圳市罗湖医院集团渔村社区健康服务中心（深圳市罗湖区人民医院渔村社区健康服务中心）,working
2628,深圳市罗湖医院集团渔村社区健康服务中心（深圳市罗湖区人民医院渔村社区健康服务中心）,working
2629,深圳市罗湖医院集团湖景社区健康服务中心（深圳市罗湖区人民医院湖景社区健康服务中心）,working
2630,深圳市罗湖医院集团湖景社区健康服务中心（深圳市罗湖区人民医院湖景社区健康服务中心）,working
2631,深圳市罗湖医院集团清水河街道社区健康服务中心（深圳市罗湖区人民医院清水河街道社区健康服务中心）,working
2632,深圳市罗湖医院集团清水河街道社区健康服务中心（深圳市罗湖区人民医院清水河街道社区健康服务中心）,working
2633,深圳市罗湖医院集团怡景社区健康服务中心（深圳市罗湖区人民医院怡景社区健康服务中心）,working
2634,深圳市罗湖医院集团怡景社区健康服务中心（深圳市罗湖区人民医院怡景社区健康服务中心）,working
2635,深圳市罗湖医院集团怡景社区健康服务中心（深圳市罗湖区人民医院怡景社区健康服务中心）,working
2636,深圳市罗湖医院集团翠岭社区健康服务中心（深圳市罗湖区人民医院翠岭社区健康服务中心）,working
2637,深圳市罗湖医院集团金鹏社区健康服务中心（深圳市罗湖区人民医院金鹏社区健康服务中心）,working
2638,深圳市罗湖医院集团金鹏社区健康服务中心（深圳市罗湖区人民医院金鹏社区健康服务中心）,working
2639,深圳市罗湖医院集团金鹏社区健康服务中心（深圳市罗湖区人民医院金鹏社区健康服务中心）,working
2640,深圳市罗湖医院集团文华社区健康服务中心（深圳市罗湖区人民医院文华社区健康服务中心）,working
2641,深圳市职业病防治院桂园社区健康服务中心,working
2642,深圳市罗湖区妇幼保健院,working
2643,深圳市罗湖区妇幼保健院,working
2644,深圳市罗湖区妇幼保健院,working
2645,深圳市罗湖区妇幼保健院,working
2646,深圳市罗湖区妇幼保健院,working
2647,深圳市罗湖区妇幼保健院,working
2648,深圳市罗湖区妇幼保健院,working
2649,深圳市罗湖区妇幼保健院,working
2650,深圳市罗湖区妇幼保健院,working
2651,深圳市罗湖区妇幼保健院,working
2652,深圳市罗湖区妇幼保健院,working
2653,深圳市罗湖区妇幼保健院,working
2654,深圳市罗湖区妇幼保健院,working
2655,深圳市罗湖区妇幼保健院,working
2656,深圳市罗湖区妇幼保健院,working
2657,深圳市罗湖区妇幼保健院,working
2658,深圳市罗湖区妇幼保健院,working
2659,深圳市罗湖区妇幼保健院,working
2660,深圳市罗湖区妇幼保健院,working
2661,深圳市罗湖区妇幼保健院,working
2662,深圳市罗湖区妇幼保健院,working
2663,深圳市罗湖区妇幼保健院,working
2664,深圳市罗湖区妇幼保健院,working
2665,深圳市罗湖区妇幼保健院,working
2666,深圳市罗湖区妇幼保健院,working
2667,深圳市罗湖区妇幼保健院,working
2668,深圳市罗湖区妇幼保健院,working
2669,深圳市罗湖区妇幼保健院,working
2670,深圳市罗湖区妇幼保健院,working
2671,深圳市罗湖区妇幼保健院,working
2672,深圳市罗湖区妇幼保健院,working
2673,深圳市罗湖区妇幼保健院,working
2674,深圳市罗湖区妇幼保健院,working
2675,深圳市罗湖区妇幼保健院,working
2676,深圳市罗湖区东晓社区健康服务中心,working
2677,深圳市罗湖区南湖社区健康服务中心,working
2678,深圳市罗湖区南湖社区健康服务中心,working
2679,深圳市罗湖区书院街社区健康服务中心,working
2680,深圳香格里拉大酒店医务室（内部医务室）,working
2681,深圳市罗湖医院集团莲塘街道社区健康服务中心（深圳市罗湖区人民医院莲塘街道社区健康服务中心）,working
2682,深圳市罗湖医院集团莲塘街道社区健康服务中心（深圳市罗湖区人民医院莲塘街道社区健康服务中心）,working
2683,深圳市罗湖医院集团莲塘街道社区健康服务中心（深圳市罗湖区人民医院莲塘街道社区健康服务中心）,working
2684,深圳市罗湖医院集团莲塘街道社区健康服务中心（深圳市罗湖区人民医院莲塘街道社区健康服务中心）,working
2685,深圳市罗湖医院集团莲塘街道社区健康服务中心（深圳市罗湖区人民医院莲塘街道社区健康服务中心）,working
2686,深圳市罗湖医院集团莲塘街道社区健康服务中心（深圳市罗湖区人民医院莲塘街道社区健康服务中心）,working
2687,深圳市罗湖医院集团莲塘街道社区健康服务中心（深圳市罗湖区人民医院莲塘街道社区健康服务中心）,working
2688,深圳市罗湖医院集团莲塘街道社区健康服务中心（深圳市罗湖区人民医院莲塘街道社区健康服务中心）,working
2689,深圳市罗湖医院集团莲塘街道社区健康服务中心（深圳市罗湖区人民医院莲塘街道社区健康服务中心）,working
2690,深圳市罗湖医院集团莲塘街道社区健康服务中心（深圳市罗湖区人民医院莲塘街道社区健康服务中心）,working
2691,深圳市龙源堂医药投资发展有限公司深圳龙源堂中医馆,working
2692,深圳市龙源堂医药投资发展有限公司深圳龙源堂中医馆,working
2693,深圳瑞尔齿科门诊部,working
2694,深圳瑞尔齿科门诊部,working
2695,深圳瑞尔齿科门诊部,working
2434,深圳市罗湖区人民医院,working
2435,深圳市罗湖区人民医院,working
2436,深圳市罗湖区人民医院,working
2437,深圳市罗湖区人民医院,working
2438,深圳市罗湖区人民医院,working
2439,王子文西医诊所,working
2440,王子文西医诊所,working
2441,深圳流花医院龙湖社区健康服务中心,working
2442,深圳市职业病防治院,working
2443,深圳市职业病防治院,working
2444,深圳市职业病防治院,working
2445,深圳市职业病防治院,working
2446,深圳市职业病防治院,working
2447,深圳市职业病防治院,working
2448,深圳市职业病防治院,working
2449,深圳市职业病防治院,working
2450,深圳市职业病防治院,working
2451,深圳市职业病防治院,working
2452,深圳市螺岭外国语实验学校二部医务室（内部医务室）,working
2453,深圳市救助管理站医务室,working
2454,深圳民泰门诊部,working
